timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1600714963185,715,wp.pl main page,200,OK,wp.pl users 1-2,text,true,,885502,226,7,7,https://www.onet.pl/,45,0,0
1600714963185,45,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-2,text,true,,451,113,7,7,http://www.onet.pl/,45,0,0
1600714963230,670,wp.pl main page-1,200,OK,wp.pl users 1-2,text,true,,885051,113,7,7,https://www.onet.pl/,338,0,0
1600714963225,687,wp.pl main page,200,OK,wp.pl users 1-7,text,true,,879581,226,7,7,https://www.onet.pl/,131,0,0
1600714963225,131,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-7,text,true,,451,113,7,7,http://www.onet.pl/,131,0,0
1600714963356,556,wp.pl main page-1,200,OK,wp.pl users 1-7,text,true,,879130,113,7,7,https://www.onet.pl/,419,0,0
1600714963650,419,wp.pl main page,200,OK,wp.pl users 1-3,text,true,,881646,226,7,7,https://www.onet.pl/,98,0,0
1600714963650,98,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-3,text,true,,450,113,7,7,http://www.onet.pl/,98,0,0
1600714963748,321,wp.pl main page-1,200,OK,wp.pl users 1-3,text,true,,881196,113,7,7,https://www.onet.pl/,277,0,0
1600714963745,374,wp.pl main page,200,OK,wp.pl users 1-4,text,true,,881433,226,7,7,https://www.onet.pl/,88,0,0
1600714963745,88,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-4,text,true,,451,113,7,7,http://www.onet.pl/,88,0,0
1600714963833,286,wp.pl main page-1,200,OK,wp.pl users 1-4,text,true,,880982,113,7,7,https://www.onet.pl/,237,0,0
1600714963864,365,wp.pl main page,200,OK,wp.pl users 1-1,text,true,,881516,226,7,7,https://www.onet.pl/,19,0,0
1600714963864,19,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-1,text,true,,451,113,7,7,http://www.onet.pl/,19,0,0
1600714963883,346,wp.pl main page-1,200,OK,wp.pl users 1-1,text,true,,881065,113,7,7,https://www.onet.pl/,286,0,0
1600714963851,446,wp.pl main page,200,OK,wp.pl users 1-5,text,true,,881528,226,7,7,https://www.onet.pl/,32,0,0
1600714963851,32,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-5,text,true,,451,113,7,7,http://www.onet.pl/,32,0,0
1600714963883,414,wp.pl main page-1,200,OK,wp.pl users 1-5,text,true,,881077,113,7,7,https://www.onet.pl/,262,0,0
1600714963565,772,wp.pl main page,200,OK,wp.pl users 1-6,text,true,,877698,226,7,7,https://www.onet.pl/,89,0,0
1600714963565,89,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-6,text,true,,450,113,7,7,http://www.onet.pl/,89,0,0
1600714963654,683,wp.pl main page-1,200,OK,wp.pl users 1-6,text,true,,877248,113,7,7,https://www.onet.pl/,580,0,0
1600714964070,375,wp.pl main page,200,OK,wp.pl users 1-3,text,true,,879426,226,7,7,https://www.onet.pl/,51,0,0
1600714964070,51,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-3,text,true,,450,113,7,7,http://www.onet.pl/,51,0,0
1600714964122,323,wp.pl main page-1,200,OK,wp.pl users 1-3,text,true,,878976,113,7,7,https://www.onet.pl/,267,0,0
1600714964120,401,wp.pl main page,200,OK,wp.pl users 1-4,text,true,,879526,226,7,7,https://www.onet.pl/,23,0,0
1600714964120,23,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-4,text,true,,451,113,7,7,http://www.onet.pl/,23,0,0
1600714964143,378,wp.pl main page-1,200,OK,wp.pl users 1-4,text,true,,879075,113,7,7,https://www.onet.pl/,321,0,0
1600714963912,610,wp.pl main page,200,OK,wp.pl users 1-7,text,true,,881665,226,7,7,https://www.onet.pl/,16,0,0
1600714963912,16,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-7,text,true,,451,113,7,7,http://www.onet.pl/,16,0,0
1600714963928,594,wp.pl main page-1,200,OK,wp.pl users 1-7,text,true,,881214,113,7,7,https://www.onet.pl/,374,0,0
1600714963900,625,wp.pl main page,200,OK,wp.pl users 1-2,text,true,,881566,226,7,7,https://www.onet.pl/,19,0,0
1600714963900,19,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-2,text,true,,451,113,7,7,http://www.onet.pl/,19,0,0
1600714963919,606,wp.pl main page-1,200,OK,wp.pl users 1-2,text,true,,881115,113,7,7,https://www.onet.pl/,314,0,0
1600714964230,342,wp.pl main page,200,OK,wp.pl users 1-1,text,true,,879463,226,7,7,https://www.onet.pl/,70,0,0
1600714964230,70,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-1,text,true,,451,113,7,7,http://www.onet.pl/,70,0,0
1600714964300,272,wp.pl main page-1,200,OK,wp.pl users 1-1,text,true,,879012,113,7,7,https://www.onet.pl/,226,0,0
1600714964298,346,wp.pl main page,200,OK,wp.pl users 1-5,text,true,,879531,226,7,7,https://www.onet.pl/,41,0,0
1600714964298,41,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-5,text,true,,451,113,7,7,http://www.onet.pl/,41,0,0
1600714964340,304,wp.pl main page-1,200,OK,wp.pl users 1-5,text,true,,879080,113,7,7,https://www.onet.pl/,232,0,0
1600714964338,403,wp.pl main page,200,OK,wp.pl users 1-6,text,true,,879599,226,7,7,https://www.onet.pl/,40,0,0
1600714964338,40,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-6,text,true,,451,113,7,7,http://www.onet.pl/,40,0,0
1600714964378,363,wp.pl main page-1,200,OK,wp.pl users 1-6,text,true,,879148,113,7,7,https://www.onet.pl/,317,0,0
1600714964445,363,wp.pl main page,200,OK,wp.pl users 1-3,text,true,,881414,226,7,7,https://www.onet.pl/,82,0,0
1600714964445,82,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-3,text,true,,451,113,7,7,http://www.onet.pl/,82,0,0
1600714964527,281,wp.pl main page-1,200,OK,wp.pl users 1-3,text,true,,880963,113,7,7,https://www.onet.pl/,231,0,0
1600714964572,315,wp.pl main page,200,OK,wp.pl users 1-1,text,true,,881767,226,7,7,https://www.onet.pl/,24,0,0
1600714964572,25,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-1,text,true,,451,113,7,7,http://www.onet.pl/,24,0,0
1600714964597,290,wp.pl main page-1,200,OK,wp.pl users 1-1,text,true,,881316,113,7,7,https://www.onet.pl/,225,0,0
1600714964526,441,wp.pl main page,200,OK,wp.pl users 1-2,text,true,,881408,226,7,7,https://www.onet.pl/,48,0,0
1600714964526,48,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-2,text,true,,451,113,7,7,http://www.onet.pl/,48,0,0
1600714964574,393,wp.pl main page-1,200,OK,wp.pl users 1-2,text,true,,880957,113,7,7,https://www.onet.pl/,235,0,0
1600714964523,488,wp.pl main page,200,OK,wp.pl users 1-7,text,true,,881417,226,7,7,https://www.onet.pl/,45,0,0
1600714964523,45,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-7,text,true,,451,113,7,7,http://www.onet.pl/,45,0,0
1600714964568,443,wp.pl main page-1,200,OK,wp.pl users 1-7,text,true,,880966,113,7,7,https://www.onet.pl/,344,0,0
1600714964644,434,wp.pl main page,200,OK,wp.pl users 1-5,text,true,,881701,226,7,7,https://www.onet.pl/,18,0,0
1600714964644,18,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-5,text,true,,451,113,7,7,http://www.onet.pl/,18,0,0
1600714964663,415,wp.pl main page-1,200,OK,wp.pl users 1-5,text,true,,881250,113,7,7,https://www.onet.pl/,324,0,0
1600714964742,343,wp.pl main page,200,OK,wp.pl users 1-6,text,true,,881536,226,7,7,https://www.onet.pl/,68,0,0
1600714964742,68,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-6,text,true,,451,113,7,7,http://www.onet.pl/,68,0,0
1600714964810,275,wp.pl main page-1,200,OK,wp.pl users 1-6,text,true,,881085,113,7,7,https://www.onet.pl/,216,0,0
1600714964522,610,wp.pl main page,200,OK,wp.pl users 1-4,text,true,,881599,226,7,7,https://www.onet.pl/,46,0,0
1600714964522,46,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-4,text,true,,451,113,7,7,http://www.onet.pl/,46,0,0
1600714964568,564,wp.pl main page-1,200,OK,wp.pl users 1-4,text,true,,881148,113,7,7,https://www.onet.pl/,517,0,0
1600714964808,414,wp.pl main page,200,OK,wp.pl users 1-3,text,true,,878838,226,7,7,https://www.onet.pl/,64,0,0
1600714964808,64,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-3,text,true,,451,113,7,7,http://www.onet.pl/,64,0,0
1600714964872,350,wp.pl main page-1,200,OK,wp.pl users 1-3,text,true,,878387,113,7,7,https://www.onet.pl/,304,0,0
1600714964887,339,wp.pl main page,200,OK,wp.pl users 1-1,text,true,,881516,226,7,7,https://www.onet.pl/,27,0,0
1600714964887,27,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-1,text,true,,451,113,7,7,http://www.onet.pl/,27,0,0
1600714964914,312,wp.pl main page-1,200,OK,wp.pl users 1-1,text,true,,881065,113,7,7,https://www.onet.pl/,222,0,0
1600714965132,391,wp.pl main page,200,OK,wp.pl users 1-4,text,true,,882098,226,7,7,https://www.onet.pl/,92,0,0
1600714965132,92,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-4,text,true,,451,113,7,7,http://www.onet.pl/,92,0,0
1600714965225,298,wp.pl main page-1,200,OK,wp.pl users 1-4,text,true,,881647,113,7,7,https://www.onet.pl/,254,0,0
1600714965011,536,wp.pl main page,200,OK,wp.pl users 1-7,text,true,,875484,226,7,7,https://www.onet.pl/,59,0,0
1600714965011,59,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-7,text,true,,451,113,7,7,http://www.onet.pl/,59,0,0
1600714965070,477,wp.pl main page-1,200,OK,wp.pl users 1-7,text,true,,875033,113,7,7,https://www.onet.pl/,321,0,0
1600714965079,492,wp.pl main page,200,OK,wp.pl users 1-5,text,true,,881946,226,7,7,https://www.onet.pl/,54,0,0
1600714965079,54,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-5,text,true,,451,113,7,7,http://www.onet.pl/,54,0,0
1600714965134,437,wp.pl main page-1,200,OK,wp.pl users 1-5,text,true,,881495,113,7,7,https://www.onet.pl/,306,0,0
1600714964968,605,wp.pl main page,200,OK,wp.pl users 1-2,text,true,,881658,226,7,7,https://www.onet.pl/,21,0,0
1600714964968,21,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-2,text,true,,450,113,7,7,http://www.onet.pl/,21,0,0
1600714964989,584,wp.pl main page-1,200,OK,wp.pl users 1-2,text,true,,881208,113,7,7,https://www.onet.pl/,388,0,0
1600714965226,418,wp.pl main page,200,OK,wp.pl users 1-1,text,true,,881559,226,7,7,https://www.onet.pl/,16,0,0
1600714965226,16,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-1,text,true,,451,113,7,7,http://www.onet.pl/,16,0,0
1600714965242,402,wp.pl main page-1,200,OK,wp.pl users 1-1,text,true,,881108,113,7,7,https://www.onet.pl/,350,0,0
1600714965223,480,wp.pl main page,200,OK,wp.pl users 1-3,text,true,,881988,226,7,7,https://www.onet.pl/,19,0,0
1600714965223,19,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-3,text,true,,451,113,7,7,http://www.onet.pl/,19,0,0
1600714965242,461,wp.pl main page-1,200,OK,wp.pl users 1-3,text,true,,881537,113,7,7,https://www.onet.pl/,406,0,0
1600714965644,294,wp.pl main page,200,OK,wp.pl users 1-1,text,true,,874571,226,7,7,https://www.onet.pl/,61,0,0
1600714965644,61,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-1,text,true,,451,113,7,7,http://www.onet.pl/,61,0,0
1600714965705,233,wp.pl main page-1,200,OK,wp.pl users 1-1,text,true,,874120,113,7,7,https://www.onet.pl/,128,0,0
1600714965085,876,wp.pl main page,200,OK,wp.pl users 1-6,text,true,,881617,226,7,7,https://www.onet.pl/,48,0,0
1600714965085,48,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-6,text,true,,451,113,7,7,http://www.onet.pl/,48,0,0
1600714965134,827,wp.pl main page-1,200,OK,wp.pl users 1-6,text,true,,881166,113,7,7,https://www.onet.pl/,747,0,0
1600714965571,438,wp.pl main page,200,OK,wp.pl users 1-5,text,true,,879481,226,7,7,https://www.onet.pl/,68,0,0
1600714965571,68,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-5,text,true,,451,113,7,7,http://www.onet.pl/,68,0,0
1600714965639,370,wp.pl main page-1,200,OK,wp.pl users 1-5,text,true,,879030,113,7,7,https://www.onet.pl/,303,0,0
1600714965703,401,wp.pl main page,200,OK,wp.pl users 1-3,text,true,,881566,226,7,7,https://www.onet.pl/,17,0,0
1600714965703,18,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-3,text,true,,451,113,7,7,http://www.onet.pl/,17,0,0
1600714965721,383,wp.pl main page-1,200,OK,wp.pl users 1-3,text,true,,881115,113,7,7,https://www.onet.pl/,329,0,0
1600714965547,645,wp.pl main page,200,OK,wp.pl users 1-7,text,true,,879587,226,7,7,https://www.onet.pl/,27,0,0
1600714965547,27,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-7,text,true,,451,113,7,7,http://www.onet.pl/,27,0,0
1600714965574,618,wp.pl main page-1,200,OK,wp.pl users 1-7,text,true,,879136,113,7,7,https://www.onet.pl/,465,0,0
1600714965523,718,wp.pl main page,200,OK,wp.pl users 1-4,text,true,,879670,226,7,7,https://www.onet.pl/,38,0,0
1600714965523,38,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-4,text,true,,451,113,7,7,http://www.onet.pl/,38,0,0
1600714965561,680,wp.pl main page-1,200,OK,wp.pl users 1-4,text,true,,879219,113,7,7,https://www.onet.pl/,554,0,0
1600714965573,774,wp.pl main page,200,OK,wp.pl users 1-2,text,true,,881603,226,7,7,https://www.onet.pl/,66,0,0
1600714965573,66,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-2,text,true,,451,113,7,7,http://www.onet.pl/,66,0,0
1600714965639,708,wp.pl main page-1,200,OK,wp.pl users 1-2,text,true,,881152,113,7,7,https://www.onet.pl/,566,0,0
1600714966010,353,wp.pl main page,200,OK,wp.pl users 1-5,text,true,,879632,226,7,7,https://www.onet.pl/,17,0,0
1600714966010,17,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-5,text,true,,451,113,7,7,http://www.onet.pl/,17,0,0
1600714966027,336,wp.pl main page-1,200,OK,wp.pl users 1-5,text,true,,879181,113,7,7,https://www.onet.pl/,269,0,0
1600714966104,450,wp.pl main page,200,OK,wp.pl users 1-3,text,true,,877776,226,7,7,https://www.onet.pl/,59,0,0
1600714966104,59,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-3,text,true,,451,113,7,7,http://www.onet.pl/,59,0,0
1600714966163,391,wp.pl main page-1,200,OK,wp.pl users 1-3,text,true,,877325,113,7,7,https://www.onet.pl/,342,0,0
1600714966241,411,wp.pl main page,200,OK,wp.pl users 1-4,text,true,,879541,226,6,6,https://www.onet.pl/,24,0,0
1600714966241,24,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-4,text,true,,451,113,6,6,http://www.onet.pl/,24,0,0
1600714966265,387,wp.pl main page-1,200,OK,wp.pl users 1-4,text,true,,879090,113,6,6,https://www.onet.pl/,336,0,0
1600714966192,587,wp.pl main page,200,OK,wp.pl users 1-7,text,true,,881485,226,5,5,https://www.onet.pl/,27,0,0
1600714966192,27,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-7,text,true,,451,113,5,5,http://www.onet.pl/,27,0,0
1600714966219,560,wp.pl main page-1,200,OK,wp.pl users 1-7,text,true,,881034,113,5,5,https://www.onet.pl/,488,0,0
1600714966363,494,wp.pl main page,200,OK,wp.pl users 1-5,text,true,,880791,226,5,5,https://www.onet.pl/,23,0,0
1600714966363,23,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-5,text,true,,451,113,5,5,http://www.onet.pl/,23,0,0
1600714966386,471,wp.pl main page-1,200,OK,wp.pl users 1-5,text,true,,880340,113,5,5,https://www.onet.pl/,400,0,0
1600714966347,574,wp.pl main page,200,OK,wp.pl users 1-2,text,true,,881603,226,4,4,https://www.onet.pl/,18,0,0
1600714966347,19,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-2,text,true,,451,113,4,4,http://www.onet.pl/,18,0,0
1600714966366,555,wp.pl main page-1,200,OK,wp.pl users 1-2,text,true,,881152,113,4,4,https://www.onet.pl/,398,0,0
1600714965962,1026,wp.pl main page,200,OK,wp.pl users 1-6,text,true,,879756,226,4,4,https://www.onet.pl/,20,0,0
1600714965962,20,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-6,text,true,,451,113,4,4,http://www.onet.pl/,20,0,0
1600714965982,1006,wp.pl main page-1,200,OK,wp.pl users 1-6,text,true,,879305,113,4,4,https://www.onet.pl/,957,0,0
1600714965938,1332,wp.pl main page,200,OK,wp.pl users 1-1,text,true,,881372,226,4,4,https://www.onet.pl/,30,0,0
1600714965938,30,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-1,text,true,,451,113,4,4,http://www.onet.pl/,30,0,0
1600714965968,1302,wp.pl main page-1,200,OK,wp.pl users 1-1,text,true,,880921,113,4,4,https://www.onet.pl/,1294,0,0
1600714966988,371,wp.pl main page,200,OK,wp.pl users 1-6,text,true,,879668,226,3,3,https://www.onet.pl/,15,0,0
1600714966988,15,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-6,text,true,,451,113,3,3,http://www.onet.pl/,15,0,0
1600714967003,356,wp.pl main page-1,200,OK,wp.pl users 1-6,text,true,,879217,113,3,3,https://www.onet.pl/,287,0,0
1600714966780,649,wp.pl main page,200,OK,wp.pl users 1-7,text,true,,879494,226,3,3,https://www.onet.pl/,28,0,0
1600714966780,28,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-7,text,true,,451,113,3,3,http://www.onet.pl/,28,0,0
1600714966808,621,wp.pl main page-1,200,OK,wp.pl users 1-7,text,true,,879043,113,3,3,https://www.onet.pl/,530,0,0
1600714966921,514,wp.pl main page,200,OK,wp.pl users 1-2,text,true,,881524,226,3,3,https://www.onet.pl/,29,0,0
1600714966921,29,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-2,text,true,,451,113,3,3,http://www.onet.pl/,29,0,0
1600714966950,485,wp.pl main page-1,200,OK,wp.pl users 1-2,text,true,,881073,113,3,3,https://www.onet.pl/,298,0,0
1600714967359,473,wp.pl main page,200,OK,wp.pl users 1-6,text,true,,879550,226,3,3,https://www.onet.pl/,40,0,0
1600714967359,40,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-6,text,true,,451,113,3,3,http://www.onet.pl/,40,0,0
1600714967399,433,wp.pl main page-1,200,OK,wp.pl users 1-6,text,true,,879099,113,3,3,https://www.onet.pl/,379,0,0
1600714967435,483,wp.pl main page,200,OK,wp.pl users 1-2,text,true,,879261,226,2,2,https://www.onet.pl/,17,0,0
1600714967435,17,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-2,text,true,,451,113,2,2,http://www.onet.pl/,17,0,0
1600714967452,466,wp.pl main page-1,200,OK,wp.pl users 1-2,text,true,,878810,113,2,2,https://www.onet.pl/,315,0,0
1600714967429,1771,wp.pl main page,200,OK,wp.pl users 1-7,text,true,,881749,226,1,1,https://www.onet.pl/,17,0,0
1600714967429,17,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-7,text,true,,451,113,1,1,http://www.onet.pl/,17,0,0
1600714967446,1754,wp.pl main page-1,200,OK,wp.pl users 1-7,text,true,,881298,113,1,1,https://www.onet.pl/,1654,0,0
1600714969200,442,wp.pl main page,200,OK,wp.pl users 1-7,text,true,,881523,226,1,1,https://www.onet.pl/,38,0,0
1600714969200,38,wp.pl main page-0,301,Moved Permanently,wp.pl users 1-7,text,true,,451,113,1,1,http://www.onet.pl/,38,0,0
1600714969239,403,wp.pl main page-1,200,OK,wp.pl users 1-7,text,true,,881072,113,1,1,https://www.onet.pl/,311,0,0
